spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,latency
3.00,1000.00,2.00,1000.00,100000.00,2.00,3365.10
3.00,1000.00,2.00,1000.00,100000.00,3.00,2077.00
3.00,1000.00,2.00,1000.00,100000.00,6.00,1882.50
3.00,1000.00,2.00,1000.00,1000000.00,1.00,20730.00
3.00,1000.00,2.00,1000.00,1000000.00,2.00,23648.00
3.00,1000.00,2.00,1000.00,1000000.00,3.00,18999.00
3.00,1000.00,2.00,1000.00,1000000.00,6.00,19128.00
3.00,1000.00,3.00,10.00,10.00,1.00,935.18
3.00,1000.00,3.00,10.00,10.00,2.00,579.18
3.00,1000.00,3.00,10.00,10.00,3.00,531.43
3.00,1000.00,3.00,10.00,10.00,6.00,606.74
3.00,1000.00,3.00,10.00,100.00,1.00,931.92
3.00,1000.00,3.00,10.00,100.00,2.00,661.16
3.00,1000.00,3.00,10.00,100.00,3.00,543.43
3.00,1000.00,3.00,10.00,100.00,6.00,523.30
3.00,1000.00,3.00,10.00,1000.00,1.00,1038.00
3.00,1000.00,3.00,10.00,1000.00,2.00,738.05
3.00,1000.00,3.00,10.00,1000.00,3.00,535.11
3.00,1000.00,3.00,10.00,1000.00,6.00,592.81
3.00,1000.00,3.00,10.00,10000.00,1.00,1701.80
3.00,1000.00,3.00,10.00,10000.00,2.00,1379.70
3.00,1000.00,3.00,10.00,10000.00,3.00,715.68
3.00,1000.00,3.00,10.00,10000.00,6.00,806.79
3.00,1000.00,3.00,10.00,100000.00,1.00,8640.10
3.00,1000.00,3.00,10.00,100000.00,2.00,5726.00
3.00,1000.00,3.00,10.00,100000.00,3.00,4012.20
3.00,1000.00,3.00,10.00,100000.00,6.00,3897.30
3.00,1000.00,3.00,10.00,1000000.00,1.00,23065.00
3.00,1000.00,3.00,10.00,1000000.00,2.00,7730.90
3.00,1000.00,3.00,10.00,1000000.00,3.00,33587.00
3.00,1000.00,3.00,10.00,1000000.00,6.00,33931.00
3.00,1000.00,3.00,100.00,10.00,1.00,854.97
3.00,1000.00,3.00,100.00,10.00,2.00,642.10
3.00,1000.00,3.00,100.00,10.00,3.00,511.02
3.00,1000.00,3.00,100.00,10.00,6.00,588.37
3.00,1000.00,3.00,100.00,100.00,1.00,1072.60
3.00,1000.00,3.00,100.00,100.00,2.00,581.15
3.00,1000.00,3.00,100.00,100.00,3.00,513.05
3.00,1000.00,3.00,100.00,100.00,6.00,585.86
3.00,1000.00,3.00,100.00,1000.00,1.00,1012.10
3.00,1000.00,3.00,100.00,1000.00,2.00,611.45
3.00,1000.00,3.00,100.00,1000.00,3.00,533.44
3.00,1000.00,3.00,100.00,1000.00,6.00,565.88
3.00,1000.00,3.00,100.00,10000.00,1.00,1631.60
3.00,1000.00,3.00,100.00,10000.00,2.00,1254.70
3.00,1000.00,3.00,100.00,10000.00,3.00,752.99
3.00,1000.00,3.00,100.00,10000.00,6.00,741.87
3.00,1000.00,3.00,100.00,100000.00,1.00,8433.80
3.00,1000.00,3.00,100.00,100000.00,2.00,5891.60
3.00,1000.00,3.00,100.00,100000.00,3.00,4031.00
3.00,1000.00,3.00,100.00,100000.00,6.00,3844.40
3.00,1000.00,3.00,100.00,1000000.00,1.00,25848.00
3.00,1000.00,3.00,100.00,1000000.00,2.00,13105.00
3.00,1000.00,3.00,100.00,1000000.00,3.00,34123.00
3.00,1000.00,3.00,100.00,1000000.00,6.00,32416.00
3.00,1000.00,3.00,1000.00,10.00,1.00,909.16
3.00,1000.00,3.00,1000.00,10.00,2.00,680.18
3.00,1000.00,3.00,1000.00,10.00,3.00,499.04
3.00,1000.00,3.00,1000.00,10.00,6.00,534.32
3.00,1000.00,3.00,1000.00,100.00,1.00,909.62
3.00,1000.00,3.00,1000.00,100.00,2.00,602.32
3.00,1000.00,3.00,1000.00,100.00,3.00,546.37
3.00,1000.00,3.00,1000.00,100.00,6.00,621.48
3.00,1000.00,3.00,1000.00,1000.00,1.00,1071.90
3.00,1000.00,3.00,1000.00,1000.00,2.00,764.86
3.00,1000.00,3.00,1000.00,1000.00,3.00,553.93
3.00,1000.00,3.00,1000.00,1000.00,6.00,591.71
3.00,1000.00,3.00,1000.00,10000.00,1.00,1696.90
3.00,1000.00,3.00,1000.00,10000.00,2.00,1184.20
3.00,1000.00,3.00,1000.00,10000.00,3.00,760.78
3.00,1000.00,3.00,1000.00,10000.00,6.00,800.70
3.00,1000.00,3.00,1000.00,100000.00,1.00,8407.10
3.00,1000.00,3.00,1000.00,100000.00,2.00,5733.70
3.00,1000.00,3.00,1000.00,100000.00,3.00,3933.40
3.00,1000.00,3.00,1000.00,100000.00,6.00,4088.10
3.00,1000.00,3.00,1000.00,1000000.00,1.00,22520.00
3.00,1000.00,3.00,1000.00,1000000.00,2.00,12962.00
3.00,1000.00,3.00,1000.00,1000000.00,3.00,31945.00
3.00,1000.00,3.00,1000.00,1000000.00,6.00,31758.00
3.00,1000.00,4.00,10.00,10.00,1.00,903.13
3.00,1000.00,4.00,10.00,10.00,2.00,654.87
3.00,1000.00,4.00,10.00,10.00,3.00,599.01
3.00,1000.00,4.00,10.00,10.00,6.00,694.25
3.00,1000.00,4.00,10.00,100.00,1.00,974.41
3.00,1000.00,4.00,10.00,100.00,2.00,619.26
3.00,1000.00,4.00,10.00,100.00,3.00,600.18
3.00,1000.00,4.00,10.00,100.00,6.00,1029.40
3.00,1000.00,4.00,10.00,1000.00,1.00,1060.50
3.00,1000.00,4.00,10.00,1000.00,2.00,673.18
3.00,1000.00,4.00,10.00,1000.00,3.00,651.18
3.00,1000.00,4.00,10.00,1000.00,6.00,923.63
3.00,1000.00,4.00,10.00,10000.00,1.00,1723.80
3.00,1000.00,4.00,10.00,10000.00,2.00,1310.80
3.00,1000.00,4.00,10.00,10000.00,3.00,986.56
3.00,1000.00,4.00,10.00,10000.00,6.00,1112.90
3.00,1000.00,4.00,10.00,100000.00,1.00,10892.00
3.00,1000.00,4.00,10.00,100000.00,2.00,7927.70
3.00,1000.00,4.00,10.00,100000.00,3.00,5823.40
3.00,1000.00,4.00,10.00,100000.00,6.00,5825.40
3.00,1000.00,4.00,10.00,1000000.00,1.00,19767.00
3.00,1000.00,4.00,10.00,1000000.00,3.00,30829.00
3.00,1000.00,4.00,10.00,1000000.00,6.00,34884.00
3.00,1000.00,4.00,100.00,10.00,1.00,1030.40
3.00,1000.00,4.00,100.00,10.00,2.00,687.85
3.00,1000.00,4.00,100.00,10.00,3.00,597.86
3.00,1000.00,4.00,100.00,10.00,6.00,876.55
3.00,1000.00,4.00,100.00,100.00,1.00,968.04
3.00,1000.00,4.00,100.00,100.00,2.00,614.20
3.00,1000.00,4.00,100.00,100.00,3.00,710.73
3.00,1000.00,4.00,100.00,100.00,6.00,715.57
3.00,1000.00,4.00,100.00,1000.00,1.00,1125.30
3.00,1000.00,4.00,100.00,1000.00,2.00,691.81
3.00,1000.00,4.00,100.00,1000.00,3.00,693.77
3.00,1000.00,4.00,100.00,1000.00,6.00,1098.40
3.00,1000.00,4.00,100.00,10000.00,1.00,1796.60
3.00,1000.00,4.00,100.00,10000.00,2.00,1393.20
3.00,1000.00,4.00,100.00,10000.00,3.00,984.07
3.00,1000.00,4.00,100.00,10000.00,6.00,1442.80
3.00,1000.00,4.00,100.00,100000.00,1.00,10843.00
3.00,1000.00,4.00,100.00,100000.00,2.00,7671.80
3.00,1000.00,4.00,100.00,100000.00,3.00,5826.90
3.00,1000.00,4.00,100.00,100000.00,6.00,5880.90
3.00,1000.00,4.00,100.00,1000000.00,1.00,20207.00
3.00,1000.00,4.00,100.00,1000000.00,2.00,19778.00
3.00,1000.00,4.00,100.00,1000000.00,3.00,39750.00
3.00,1000.00,4.00,100.00,1000000.00,6.00,40499.00
3.00,1000.00,4.00,1000.00,10.00,1.00,941.69
3.00,1000.00,4.00,1000.00,10.00,2.00,691.82
3.00,1000.00,4.00,1000.00,10.00,3.00,664.83
3.00,1000.00,4.00,1000.00,10.00,6.00,749.40
3.00,1000.00,4.00,1000.00,100.00,1.00,927.16
3.00,1000.00,4.00,1000.00,100.00,2.00,636.80
3.00,1000.00,4.00,1000.00,100.00,3.00,665.21
3.00,1000.00,4.00,1000.00,100.00,6.00,935.26
3.00,1000.00,4.00,1000.00,1000.00,1.00,1120.60
3.00,1000.00,4.00,1000.00,1000.00,2.00,708.33
3.00,1000.00,4.00,1000.00,1000.00,3.00,707.88
3.00,1000.00,4.00,1000.00,1000.00,6.00,909.67
3.00,1000.00,4.00,1000.00,10000.00,1.00,1633.40
3.00,1000.00,4.00,1000.00,10000.00,2.00,1303.20
3.00,1000.00,4.00,1000.00,10000.00,3.00,923.77
3.00,1000.00,4.00,1000.00,10000.00,6.00,1303.60
3.00,1000.00,4.00,1000.00,100000.00,1.00,10872.00
3.00,1000.00,4.00,1000.00,100000.00,2.00,7674.80
3.00,1000.00,4.00,1000.00,100000.00,3.00,5806.30
3.00,1000.00,4.00,1000.00,100000.00,6.00,5883.90
3.00,1000.00,4.00,1000.00,1000000.00,1.00,16413.00
3.00,1000.00,4.00,1000.00,1000000.00,2.00,17808.00
3.00,1000.00,4.00,1000.00,1000000.00,3.00,28609.00
3.00,1000.00,4.00,1000.00,1000000.00,6.00,18460.00
3.00,1000.00,5.00,10.00,10.00,2.00,721.64
3.00,1000.00,5.00,10.00,10.00,3.00,764.64
3.00,1000.00,5.00,10.00,10.00,6.00,1501.30
3.00,1000.00,5.00,10.00,100.00,1.00,1247.80
3.00,1000.00,5.00,10.00,100.00,2.00,772.67
3.00,1000.00,5.00,10.00,100.00,3.00,756.82
3.00,1000.00,5.00,10.00,100.00,6.00,1688.20
3.00,1000.00,5.00,10.00,1000.00,1.00,1244.30
3.00,1000.00,5.00,10.00,1000.00,2.00,762.22
3.00,1000.00,5.00,10.00,1000.00,3.00,943.94
3.00,1000.00,5.00,10.00,1000.00,6.00,1552.20
3.00,1000.00,5.00,10.00,10000.00,1.00,2197.00
3.00,1000.00,5.00,10.00,10000.00,2.00,1577.20
3.00,1000.00,5.00,10.00,10000.00,3.00,1216.60
3.00,1000.00,5.00,10.00,10000.00,6.00,1662.50
3.00,1000.00,5.00,10.00,100000.00,1.00,14805.00
3.00,1000.00,5.00,10.00,100000.00,2.00,9501.50
3.00,1000.00,5.00,10.00,100000.00,3.00,7672.60
3.00,1000.00,5.00,10.00,100000.00,6.00,7825.40
3.00,1000.00,5.00,10.00,1000000.00,1.00,4617.40
3.00,1000.00,5.00,10.00,1000000.00,2.00,28991.00
3.00,1000.00,5.00,10.00,1000000.00,3.00,22961.00
3.00,1000.00,5.00,10.00,1000000.00,6.00,18643.00
3.00,1000.00,5.00,100.00,10.00,1.00,1164.80
3.00,1000.00,5.00,100.00,10.00,2.00,725.66
3.00,1000.00,5.00,100.00,10.00,3.00,791.93
3.00,1000.00,5.00,100.00,10.00,6.00,1037.20
3.00,1000.00,5.00,100.00,100.00,1.00,1119.60
3.00,1000.00,5.00,100.00,100.00,2.00,736.03
3.00,1000.00,5.00,100.00,100.00,3.00,738.13
3.00,1000.00,5.00,100.00,100.00,6.00,1054.20
3.00,1000.00,5.00,100.00,1000.00,1.00,1406.00
3.00,1000.00,5.00,100.00,1000.00,2.00,814.81
3.00,1000.00,5.00,100.00,1000.00,3.00,874.43
3.00,1000.00,5.00,100.00,1000.00,6.00,1451.50
3.00,1000.00,5.00,100.00,10000.00,1.00,2441.40
3.00,1000.00,5.00,100.00,10000.00,2.00,1557.00
3.00,1000.00,5.00,100.00,10000.00,3.00,1353.40
3.00,1000.00,5.00,100.00,10000.00,6.00,2015.40
3.00,1000.00,5.00,100.00,100000.00,1.00,14530.00
3.00,1000.00,5.00,100.00,100000.00,2.00,9394.30
3.00,1000.00,5.00,100.00,100000.00,3.00,7656.10
3.00,1000.00,5.00,100.00,100000.00,6.00,7819.40
3.00,1000.00,5.00,100.00,1000000.00,1.00,8286.50
3.00,1000.00,5.00,100.00,1000000.00,2.00,14833.00
3.00,1000.00,5.00,100.00,1000000.00,3.00,18805.00
3.00,1000.00,5.00,100.00,1000000.00,6.00,25472.00
3.00,1000.00,5.00,1000.00,10.00,1.00,1379.20
3.00,1000.00,5.00,1000.00,10.00,2.00,774.51
3.00,1000.00,5.00,1000.00,10.00,3.00,821.59
3.00,1000.00,5.00,1000.00,10.00,6.00,1814.00
3.00,1000.00,5.00,1000.00,100.00,1.00,1227.60
3.00,1000.00,5.00,1000.00,100.00,2.00,817.44
3.00,1000.00,5.00,1000.00,100.00,3.00,882.88
3.00,1000.00,5.00,1000.00,100.00,6.00,1429.50
3.00,1000.00,5.00,1000.00,1000.00,1.00,1524.20
3.00,1000.00,5.00,1000.00,1000.00,2.00,861.19
3.00,1000.00,5.00,1000.00,1000.00,3.00,868.67
3.00,1000.00,5.00,1000.00,1000.00,6.00,1143.90
3.00,1000.00,5.00,1000.00,10000.00,1.00,2456.30
3.00,1000.00,5.00,1000.00,10000.00,2.00,1662.10
3.00,1000.00,5.00,1000.00,10000.00,3.00,1380.90
3.00,1000.00,5.00,1000.00,10000.00,6.00,1843.90
3.00,1000.00,5.00,1000.00,100000.00,1.00,14298.00
3.00,1000.00,5.00,1000.00,100000.00,2.00,9362.30
3.00,1000.00,5.00,1000.00,100000.00,3.00,7711.90
3.00,1000.00,5.00,1000.00,100000.00,6.00,7771.60
3.00,1000.00,5.00,1000.00,1000000.00,1.00,11491.00
3.00,1000.00,5.00,1000.00,1000000.00,2.00,12813.00
3.00,1000.00,5.00,1000.00,1000000.00,3.00,19128.00
3.00,1000.00,5.00,1000.00,1000000.00,6.00,25930.00
3.00,10000.00,2.00,10.00,10.00,1.00,6810.10
3.00,10000.00,2.00,10.00,10.00,2.00,3550.10
3.00,10000.00,2.00,10.00,10.00,3.00,1340.30
3.00,10000.00,2.00,10.00,10.00,6.00,2242.60
3.00,10000.00,2.00,10.00,100.00,1.00,6140.30
3.00,10000.00,2.00,10.00,100.00,2.00,3840.30
3.00,10000.00,2.00,10.00,100.00,3.00,1288.40
3.00,10000.00,2.00,10.00,100.00,6.00,1603.00
3.00,10000.00,2.00,10.00,1000.00,1.00,7506.00
3.00,10000.00,2.00,10.00,1000.00,2.00,4374.00
3.00,10000.00,2.00,10.00,1000.00,3.00,1176.00
3.00,10000.00,2.00,10.00,1000.00,6.00,3538.80
3.00,10000.00,2.00,10.00,10000.00,1.00,10695.00
3.00,10000.00,2.00,10.00,10000.00,2.00,6749.70
3.00,10000.00,2.00,10.00,10000.00,3.00,4727.90
3.00,10000.00,2.00,10.00,10000.00,6.00,3344.30
3.00,10000.00,2.00,10.00,100000.00,1.00,26321.00
3.00,10000.00,2.00,10.00,100000.00,2.00,22622.00
3.00,10000.00,2.00,10.00,100000.00,3.00,17792.00
3.00,10000.00,2.00,10.00,100000.00,6.00,17110.00
3.00,10000.00,2.00,10.00,1000000.00,1.00,5120.00
3.00,10000.00,2.00,10.00,1000000.00,2.00,4058.80
3.00,10000.00,2.00,10.00,1000000.00,3.00,5895.20
3.00,10000.00,2.00,10.00,1000000.00,6.00,2553.00
3.00,10000.00,2.00,100.00,10.00,1.00,9233.30
3.00,10000.00,2.00,100.00,10.00,2.00,3235.00
3.00,10000.00,2.00,100.00,10.00,3.00,1160.30
3.00,10000.00,2.00,100.00,10.00,6.00,1434.40
3.00,10000.00,2.00,100.00,100.00,1.00,6924.50
3.00,10000.00,2.00,100.00,100.00,2.00,4013.70
3.00,10000.00,2.00,100.00,100.00,3.00,1442.00
3.00,10000.00,2.00,100.00,100.00,6.00,1695.30
3.00,10000.00,2.00,100.00,1000.00,1.00,7369.50
3.00,10000.00,2.00,100.00,1000.00,2.00,4302.90
3.00,10000.00,2.00,100.00,1000.00,3.00,1560.20
3.00,10000.00,2.00,100.00,1000.00,6.00,3207.20
3.00,10000.00,2.00,100.00,10000.00,1.00,10372.00
3.00,10000.00,2.00,100.00,10000.00,2.00,6700.00
3.00,10000.00,2.00,100.00,10000.00,3.00,5606.30
3.00,10000.00,2.00,100.00,10000.00,6.00,4575.10
3.00,10000.00,2.00,100.00,100000.00,1.00,27621.00
3.00,10000.00,2.00,100.00,100000.00,2.00,12671.00
3.00,10000.00,2.00,100.00,100000.00,3.00,17673.00
3.00,10000.00,2.00,100.00,100000.00,6.00,17563.00
3.00,10000.00,2.00,100.00,1000000.00,1.00,6218.10
3.00,10000.00,2.00,100.00,1000000.00,2.00,3929.10
3.00,10000.00,2.00,100.00,1000000.00,3.00,5701.90
3.00,10000.00,2.00,100.00,1000000.00,6.00,5708.10
3.00,10000.00,2.00,1000.00,10.00,1.00,6634.70
3.00,10000.00,2.00,1000.00,10.00,2.00,4036.60
3.00,10000.00,2.00,1000.00,10.00,3.00,1697.40
3.00,10000.00,2.00,1000.00,10.00,6.00,3360.40
3.00,10000.00,2.00,1000.00,100.00,1.00,6846.80
3.00,10000.00,2.00,1000.00,100.00,2.00,3890.00
3.00,10000.00,2.00,1000.00,100.00,3.00,1459.20
3.00,10000.00,2.00,1000.00,100.00,6.00,1555.40
3.00,10000.00,2.00,1000.00,1000.00,1.00,7893.20
3.00,10000.00,2.00,1000.00,1000.00,2.00,4537.20
3.00,10000.00,2.00,1000.00,1000.00,3.00,1799.20
3.00,10000.00,2.00,1000.00,1000.00,6.00,3206.80
3.00,10000.00,2.00,1000.00,10000.00,1.00,10347.00
3.00,10000.00,2.00,1000.00,10000.00,2.00,7280.80
3.00,10000.00,2.00,1000.00,10000.00,3.00,5507.00
3.00,10000.00,2.00,1000.00,10000.00,6.00,3866.40
3.00,10000.00,2.00,1000.00,100000.00,1.00,24439.00
3.00,10000.00,2.00,1000.00,100000.00,2.00,11328.00
3.00,10000.00,2.00,1000.00,100000.00,3.00,12966.00
3.00,10000.00,2.00,1000.00,100000.00,6.00,16142.00
3.00,10000.00,2.00,1000.00,1000000.00,1.00,7348.80
3.00,10000.00,2.00,1000.00,1000000.00,2.00,3876.70
3.00,10000.00,2.00,1000.00,1000000.00,3.00,4712.50
3.00,10000.00,2.00,1000.00,1000000.00,6.00,5519.20
3.00,10000.00,3.00,10.00,10.00,1.00,7182.40
3.00,10000.00,3.00,10.00,10.00,2.00,5354.80
3.00,10000.00,3.00,10.00,10.00,3.00,4403.20
3.00,10000.00,3.00,10.00,10.00,6.00,6524.10
3.00,10000.00,3.00,10.00,100.00,1.00,7616.30
3.00,10000.00,3.00,10.00,100.00,2.00,5465.80
3.00,10000.00,3.00,10.00,100.00,3.00,4431.30
3.00,10000.00,3.00,10.00,100.00,6.00,5333.20
3.00,10000.00,3.00,10.00,1000.00,1.00,9094.20
3.00,10000.00,3.00,10.00,1000.00,2.00,5849.80
3.00,10000.00,3.00,10.00,1000.00,3.00,4653.60
3.00,10000.00,3.00,10.00,1000.00,6.00,5776.70
3.00,10000.00,3.00,10.00,10000.00,1.00,13943.00
3.00,10000.00,3.00,10.00,10000.00,2.00,9669.40
3.00,10000.00,3.00,10.00,10000.00,3.00,8243.90
3.00,10000.00,3.00,10.00,10000.00,6.00,9597.30
3.00,10000.00,3.00,10.00,100000.00,1.00,18652.00
3.00,10000.00,3.00,10.00,100000.00,2.00,19820.00
3.00,10000.00,3.00,10.00,100000.00,3.00,5143.60
3.00,10000.00,3.00,10.00,100000.00,6.00,32660.00
3.00,10000.00,3.00,10.00,1000000.00,1.00,3649.70
3.00,10000.00,3.00,10.00,1000000.00,2.00,6470.00
3.00,10000.00,3.00,10.00,1000000.00,3.00,7302.20
3.00,10000.00,3.00,10.00,1000000.00,6.00,7018.30
3.00,10000.00,3.00,100.00,10.00,1.00,7290.30
3.00,10000.00,3.00,100.00,10.00,2.00,5454.70
3.00,10000.00,3.00,100.00,10.00,3.00,4891.70
3.00,10000.00,3.00,100.00,10.00,6.00,4806.10
3.00,10000.00,3.00,100.00,100.00,1.00,7580.00
3.00,10000.00,3.00,100.00,100.00,2.00,5221.60
3.00,10000.00,3.00,100.00,100.00,3.00,4065.60
3.00,10000.00,3.00,100.00,100.00,6.00,4968.00
3.00,10000.00,3.00,100.00,1000.00,1.00,8607.80
3.00,10000.00,3.00,100.00,1000.00,2.00,6358.80
3.00,10000.00,3.00,100.00,1000.00,3.00,5181.50
3.00,10000.00,3.00,100.00,1000.00,6.00,6592.10
3.00,10000.00,3.00,100.00,10000.00,1.00,14334.00
3.00,10000.00,3.00,100.00,10000.00,2.00,10402.00
3.00,10000.00,3.00,100.00,10000.00,3.00,7150.30
3.00,10000.00,3.00,100.00,10000.00,6.00,9672.40
3.00,10000.00,3.00,100.00,100000.00,1.00,24684.00
3.00,10000.00,3.00,100.00,100000.00,2.00,15439.00
3.00,10000.00,3.00,100.00,100000.00,3.00,32272.00
3.00,10000.00,3.00,100.00,100000.00,6.00,30524.00
3.00,10000.00,3.00,100.00,1000000.00,1.00,4989.20
3.00,10000.00,3.00,100.00,1000000.00,2.00,6903.70
3.00,10000.00,3.00,100.00,1000000.00,3.00,5883.40
3.00,10000.00,3.00,100.00,1000000.00,6.00,6125.00
3.00,10000.00,3.00,1000.00,10.00,1.00,7327.20
3.00,10000.00,3.00,1000.00,10.00,2.00,5706.30
3.00,10000.00,3.00,1000.00,10.00,3.00,4555.80
3.00,10000.00,3.00,1000.00,10.00,6.00,5924.40
3.00,10000.00,3.00,1000.00,100.00,1.00,7389.10
3.00,10000.00,3.00,1000.00,100.00,2.00,5568.30
3.00,10000.00,3.00,1000.00,100.00,3.00,4637.50
3.00,10000.00,3.00,1000.00,100.00,6.00,6156.20
3.00,10000.00,3.00,1000.00,1000.00,1.00,9039.70
3.00,10000.00,3.00,1000.00,1000.00,2.00,5449.90
3.00,10000.00,3.00,1000.00,1000.00,3.00,4659.60
3.00,10000.00,3.00,1000.00,1000.00,6.00,7623.50
3.00,10000.00,3.00,1000.00,10000.00,1.00,13755.00
3.00,10000.00,3.00,1000.00,10000.00,2.00,10445.00
3.00,10000.00,3.00,1000.00,10000.00,3.00,9669.60
3.00,10000.00,3.00,1000.00,10000.00,6.00,8748.30
3.00,10000.00,3.00,1000.00,100000.00,1.00,23830.00
3.00,10000.00,3.00,1000.00,100000.00,2.00,15294.00
3.00,10000.00,3.00,1000.00,100000.00,3.00,31107.00
3.00,10000.00,3.00,1000.00,100000.00,6.00,31354.00
3.00,10000.00,3.00,1000.00,1000000.00,1.00,3903.00
3.00,10000.00,3.00,1000.00,1000000.00,2.00,8193.30
3.00,10000.00,3.00,1000.00,1000000.00,3.00,6716.30
3.00,10000.00,3.00,1000.00,1000000.00,6.00,5669.60
3.00,10000.00,4.00,10.00,10.00,1.00,7681.70
3.00,10000.00,4.00,10.00,10.00,2.00,6058.80
3.00,10000.00,4.00,10.00,10.00,3.00,6465.00
3.00,10000.00,4.00,10.00,10.00,6.00,15111.00
3.00,10000.00,4.00,10.00,100.00,1.00,7740.70
3.00,10000.00,4.00,10.00,100.00,2.00,7015.70
3.00,10000.00,4.00,10.00,100.00,3.00,6477.30
3.00,10000.00,4.00,10.00,100.00,6.00,12860.00
3.00,10000.00,4.00,10.00,1000.00,1.00,10565.00
3.00,10000.00,4.00,10.00,1000.00,2.00,7316.40
3.00,10000.00,4.00,10.00,1000.00,3.00,7070.10
3.00,10000.00,4.00,10.00,1000.00,6.00,17845.00
3.00,10000.00,4.00,10.00,10000.00,1.00,15341.00
3.00,10000.00,4.00,10.00,10000.00,2.00,13531.00
3.00,10000.00,4.00,10.00,10000.00,3.00,9905.70
3.00,10000.00,4.00,10.00,10000.00,6.00,16394.00
3.00,10000.00,4.00,10.00,100000.00,1.00,27744.00
3.00,10000.00,4.00,10.00,100000.00,2.00,33774.00
3.00,10000.00,4.00,10.00,100000.00,3.00,83.49
3.00,10000.00,4.00,10.00,100000.00,6.00,36025.00
3.00,10000.00,4.00,10.00,1000000.00,1.00,4119.10
3.00,10000.00,4.00,10.00,1000000.00,2.00,6519.10
3.00,10000.00,4.00,10.00,1000000.00,3.00,6748.20
3.00,10000.00,4.00,10.00,1000000.00,6.00,3720.80
3.00,10000.00,4.00,100.00,10.00,1.00,9633.70
3.00,10000.00,4.00,100.00,10.00,2.00,7109.00
3.00,10000.00,4.00,100.00,10.00,3.00,6875.00
3.00,10000.00,4.00,100.00,10.00,6.00,12051.00
3.00,10000.00,4.00,100.00,100.00,1.00,7788.70
3.00,10000.00,4.00,100.00,100.00,2.00,6970.80
3.00,10000.00,4.00,100.00,100.00,3.00,6105.90
3.00,10000.00,4.00,100.00,100.00,6.00,13428.00
3.00,10000.00,4.00,100.00,1000.00,1.00,9598.90
3.00,10000.00,4.00,100.00,1000.00,2.00,7995.00
3.00,10000.00,4.00,100.00,1000.00,3.00,8261.20
3.00,10000.00,4.00,100.00,1000.00,6.00,13759.00
3.00,10000.00,4.00,100.00,10000.00,1.00,16895.00
3.00,10000.00,4.00,100.00,10000.00,2.00,14211.00
3.00,10000.00,4.00,100.00,10000.00,3.00,10978.00
3.00,10000.00,4.00,100.00,10000.00,6.00,15186.00
3.00,10000.00,4.00,100.00,100000.00,1.00,19516.00
3.00,10000.00,4.00,100.00,100000.00,2.00,19474.00
3.00,10000.00,4.00,100.00,100000.00,3.00,34395.00
3.00,10000.00,4.00,100.00,100000.00,6.00,25842.00
3.00,10000.00,4.00,100.00,1000000.00,2.00,2756.80
3.00,10000.00,4.00,100.00,1000000.00,3.00,5026.90
3.00,10000.00,4.00,100.00,1000000.00,6.00,4765.30
3.00,10000.00,4.00,1000.00,10.00,1.00,8961.50
3.00,10000.00,4.00,1000.00,10.00,2.00,7490.30
3.00,10000.00,4.00,1000.00,10.00,3.00,6882.00
3.00,10000.00,4.00,1000.00,10.00,6.00,11577.00
3.00,10000.00,4.00,1000.00,100.00,1.00,8374.50
3.00,10000.00,4.00,1000.00,100.00,2.00,7991.10
3.00,10000.00,4.00,1000.00,100.00,3.00,6822.40
3.00,10000.00,4.00,1000.00,100.00,6.00,19213.00
3.00,10000.00,4.00,1000.00,1000.00,1.00,9624.90
3.00,10000.00,4.00,1000.00,1000.00,2.00,9120.70
3.00,10000.00,4.00,1000.00,1000.00,3.00,7751.40
3.00,10000.00,4.00,1000.00,1000.00,6.00,14369.00
3.00,10000.00,4.00,1000.00,10000.00,1.00,19417.00
3.00,10000.00,4.00,1000.00,10000.00,2.00,11272.00
3.00,10000.00,4.00,1000.00,10000.00,3.00,9684.20
3.00,10000.00,4.00,1000.00,10000.00,6.00,14058.00
3.00,10000.00,4.00,1000.00,100000.00,1.00,22130.00
3.00,10000.00,4.00,1000.00,100000.00,2.00,30405.00
3.00,10000.00,4.00,1000.00,100000.00,3.00,33080.00
3.00,10000.00,4.00,1000.00,100000.00,6.00,27699.00
3.00,10000.00,4.00,1000.00,1000000.00,1.00,6541.00
3.00,10000.00,4.00,1000.00,1000000.00,2.00,4919.90
3.00,10000.00,4.00,1000.00,1000000.00,3.00,4649.80
3.00,10000.00,4.00,1000.00,1000000.00,6.00,5450.20
3.00,10000.00,5.00,10.00,10.00,1.00,10800.00
3.00,10000.00,5.00,10.00,10.00,2.00,10105.00
3.00,10000.00,5.00,10.00,10.00,3.00,10678.00
3.00,10000.00,5.00,10.00,10.00,6.00,22455.00
3.00,10000.00,5.00,10.00,100.00,1.00,12483.00
3.00,10000.00,5.00,10.00,100.00,2.00,7277.20
3.00,10000.00,5.00,10.00,100.00,3.00,9000.30
3.00,10000.00,5.00,10.00,100.00,6.00,26686.00
3.00,10000.00,5.00,10.00,1000.00,1.00,13445.00
3.00,10000.00,5.00,10.00,1000.00,2.00,8566.80
3.00,10000.00,5.00,10.00,1000.00,3.00,11737.00
3.00,10000.00,5.00,10.00,1000.00,6.00,26245.00
3.00,10000.00,5.00,10.00,10000.00,1.00,21103.00
3.00,10000.00,5.00,10.00,10000.00,2.00,13878.00
3.00,10000.00,5.00,10.00,10000.00,3.00,14318.00
