spouts,max_spout,sorters,emit_freq,chunk_size,message_size,throughput
1.000,1000.000,18.000,60.000,10000000.000,10000.000,57729
1.000,1000.000,18.000,60.000,10000000.000,100000.000,65989
1.000,1000.000,18.000,120.000,100000.000,1000.000,62843
1.000,1000.000,18.000,120.000,100000.000,10000.000,58181
1.000,1000.000,18.000,120.000,100000.000,100000.000,62244
1.000,1000.000,18.000,120.000,1000000.000,1000.000,65408
1.000,1000.000,18.000,120.000,1000000.000,10000.000,58317
1.000,1000.000,18.000,120.000,1000000.000,100000.000,58452
1.000,1000.000,18.000,120.000,2000000.000,1000.000,62176
1.000,1000.000,18.000,120.000,2000000.000,10000.000,60729
1.000,1000.000,18.000,120.000,2000000.000,100000.000,56880
1.000,1000.000,18.000,120.000,10000000.000,1000.000,57377
1.000,1000.000,18.000,120.000,10000000.000,10000.000,51534
1.000,1000.000,18.000,120.000,10000000.000,100000.000,50277
1.000,1000.000,18.000,300.000,100000.000,1000.000,60137
1.000,1000.000,18.000,300.000,100000.000,10000.000,60427
1.000,1000.000,18.000,300.000,100000.000,100000.000,65416
1.000,1000.000,18.000,300.000,1000000.000,1000.000,58888
1.000,1000.000,18.000,300.000,1000000.000,10000.000,58661
1.000,1000.000,18.000,300.000,1000000.000,100000.000,65168
1.000,1000.000,18.000,300.000,2000000.000,1000.000,61357
1.000,1000.000,18.000,300.000,2000000.000,10000.000,62660
1.000,1000.000,18.000,300.000,2000000.000,100000.000,58650
1.000,1000.000,18.000,300.000,10000000.000,1000.000,57280
1.000,1000.000,18.000,300.000,10000000.000,10000.000,56201
1.000,1000.000,18.000,300.000,10000000.000,100000.000,53396
1.000,10000.000,1.000,1.000,100000.000,1000.000,2790.9
1.000,10000.000,1.000,1.000,100000.000,10000.000,3867
1.000,10000.000,1.000,1.000,100000.000,100000.000,2129.5
1.000,10000.000,1.000,1.000,1000000.000,1000.000,2702.1
1.000,10000.000,1.000,1.000,1000000.000,10000.000,3781
1.000,10000.000,1.000,1.000,1000000.000,100000.000,2983.7
1.000,10000.000,1.000,1.000,2000000.000,1000.000,2842.8
1.000,10000.000,1.000,1.000,2000000.000,10000.000,3703.6
1.000,10000.000,1.000,1.000,2000000.000,100000.000,3341.8
1.000,10000.000,1.000,1.000,10000000.000,1000.000,2650.9
1.000,10000.000,1.000,1.000,10000000.000,10000.000,4392.7
1.000,10000.000,1.000,1.000,10000000.000,100000.000,2634.8
1.000,10000.000,1.000,10.000,100000.000,1000.000,3294.6
1.000,10000.000,1.000,10.000,100000.000,10000.000,3439.8
1.000,10000.000,1.000,10.000,100000.000,100000.000,2021.4
1.000,10000.000,1.000,10.000,1000000.000,1000.000,2947.2
1.000,10000.000,1.000,10.000,1000000.000,10000.000,3383.4
1.000,10000.000,1.000,10.000,1000000.000,100000.000,2258.4
1.000,10000.000,1.000,10.000,2000000.000,1000.000,3038.8
1.000,10000.000,1.000,10.000,2000000.000,10000.000,4170.2
1.000,10000.000,1.000,10.000,2000000.000,100000.000,2072.6
1.000,10000.000,1.000,10.000,10000000.000,1000.000,2737.4
1.000,10000.000,1.000,10.000,10000000.000,10000.000,4114
1.000,10000.000,1.000,10.000,10000000.000,100000.000,2899.8
1.000,10000.000,1.000,60.000,100000.000,1000.000,3011.2
1.000,10000.000,1.000,60.000,100000.000,10000.000,3760.6
1.000,10000.000,1.000,60.000,100000.000,100000.000,2868.8
1.000,10000.000,1.000,60.000,1000000.000,1000.000,3006.4
1.000,10000.000,1.000,60.000,1000000.000,10000.000,4255
1.000,10000.000,1.000,60.000,1000000.000,100000.000,2494.3
1.000,10000.000,1.000,60.000,2000000.000,1000.000,2859.1
1.000,10000.000,1.000,60.000,2000000.000,10000.000,4037.6
1.000,10000.000,1.000,60.000,2000000.000,100000.000,2295.5
1.000,10000.000,1.000,60.000,10000000.000,1000.000,2920.2
1.000,10000.000,1.000,60.000,10000000.000,10000.000,3138.7
1.000,10000.000,1.000,60.000,10000000.000,100000.000,2294.6
1.000,10000.000,1.000,120.000,100000.000,1000.000,2953
1.000,10000.000,1.000,120.000,100000.000,10000.000,3774.6
1.000,10000.000,1.000,120.000,100000.000,100000.000,2005.6
1.000,10000.000,1.000,120.000,1000000.000,1000.000,2900.1
1.000,10000.000,1.000,120.000,1000000.000,10000.000,4411
1.000,10000.000,1.000,120.000,1000000.000,100000.000,1832.2
1.000,10000.000,1.000,120.000,2000000.000,1000.000,2846.7
1.000,10000.000,1.000,120.000,2000000.000,10000.000,3738
1.000,10000.000,1.000,120.000,2000000.000,100000.000,2370
1.000,10000.000,1.000,120.000,10000000.000,1000.000,2839.4
1.000,10000.000,1.000,120.000,10000000.000,10000.000,4706.5
1.000,10000.000,1.000,120.000,10000000.000,100000.000,2669.8
1.000,10000.000,1.000,300.000,100000.000,1000.000,2929.3
1.000,10000.000,1.000,300.000,100000.000,10000.000,3780
1.000,10000.000,1.000,300.000,100000.000,100000.000,1848.1
1.000,10000.000,1.000,300.000,1000000.000,1000.000,3160.4
1.000,10000.000,1.000,300.000,1000000.000,10000.000,3716.6
1.000,10000.000,1.000,300.000,1000000.000,100000.000,1734.7
1.000,10000.000,1.000,300.000,2000000.000,1000.000,3005.9
1.000,10000.000,1.000,300.000,2000000.000,10000.000,4785.8
1.000,10000.000,1.000,300.000,2000000.000,100000.000,2397.9
1.000,10000.000,1.000,300.000,10000000.000,1000.000,2868.1
1.000,10000.000,1.000,300.000,10000000.000,10000.000,4055
1.000,10000.000,1.000,300.000,10000000.000,100000.000,2213.8
1.000,10000.000,2.000,1.000,100000.000,1000.000,5482.3
1.000,10000.000,2.000,1.000,100000.000,10000.000,2499.3
1.000,10000.000,2.000,1.000,100000.000,100000.000,1866.9
1.000,10000.000,2.000,1.000,1000000.000,1000.000,6124.9
1.000,10000.000,2.000,1.000,1000000.000,10000.000,3594.8
1.000,10000.000,2.000,1.000,1000000.000,100000.000,1932.3
1.000,10000.000,2.000,1.000,2000000.000,1000.000,5672.4
1.000,10000.000,2.000,1.000,2000000.000,10000.000,1948.5
1.000,10000.000,2.000,1.000,2000000.000,100000.000,2357
1.000,10000.000,2.000,1.000,10000000.000,1000.000,4996.8
1.000,10000.000,2.000,1.000,10000000.000,10000.000,3341.2
1.000,10000.000,2.000,1.000,10000000.000,100000.000,1612.6
1.000,10000.000,2.000,10.000,100000.000,1000.000,5328.4
1.000,10000.000,2.000,10.000,100000.000,10000.000,1966.9
1.000,10000.000,2.000,10.000,100000.000,100000.000,1548.5
1.000,10000.000,2.000,10.000,1000000.000,1000.000,5306.5
1.000,10000.000,2.000,10.000,1000000.000,10000.000,2489.9
1.000,10000.000,2.000,10.000,1000000.000,100000.000,1834.4
1.000,10000.000,2.000,10.000,2000000.000,1000.000,5949.2
1.000,10000.000,2.000,10.000,2000000.000,10000.000,2170
1.000,10000.000,2.000,10.000,2000000.000,100000.000,2325.8
1.000,10000.000,2.000,10.000,10000000.000,1000.000,5459.8
1.000,10000.000,2.000,10.000,10000000.000,10000.000,3965.6
1.000,10000.000,2.000,10.000,10000000.000,100000.000,1745.5
1.000,10000.000,2.000,60.000,100000.000,1000.000,5131.4
1.000,10000.000,2.000,60.000,100000.000,10000.000,2451
1.000,10000.000,2.000,60.000,100000.000,100000.000,1846.5
1.000,10000.000,2.000,60.000,1000000.000,1000.000,4925.7
1.000,10000.000,2.000,60.000,1000000.000,10000.000,2534.3
1.000,10000.000,2.000,60.000,1000000.000,100000.000,2122
1.000,10000.000,2.000,60.000,2000000.000,1000.000,5322.3
1.000,10000.000,2.000,60.000,2000000.000,10000.000,3801.5
1.000,10000.000,2.000,60.000,2000000.000,100000.000,1611.1
1.000,10000.000,2.000,60.000,10000000.000,1000.000,5882.6
1.000,10000.000,2.000,60.000,10000000.000,10000.000,2021.3
1.000,10000.000,2.000,60.000,10000000.000,100000.000,1760.2
1.000,10000.000,2.000,120.000,100000.000,1000.000,5563.2
1.000,10000.000,2.000,120.000,100000.000,10000.000,2490.1
1.000,10000.000,2.000,120.000,100000.000,100000.000,2053.3
1.000,10000.000,2.000,120.000,1000000.000,1000.000,5938.4
1.000,10000.000,2.000,120.000,1000000.000,10000.000,3931.6
1.000,10000.000,2.000,120.000,1000000.000,100000.000,1735.5
1.000,10000.000,2.000,120.000,2000000.000,1000.000,5713.5
1.000,10000.000,2.000,120.000,2000000.000,10000.000,2700
1.000,10000.000,2.000,120.000,2000000.000,100000.000,1421.2
1.000,10000.000,2.000,120.000,10000000.000,1000.000,5779.2
1.000,10000.000,2.000,120.000,10000000.000,10000.000,3691.7
1.000,10000.000,2.000,120.000,10000000.000,100000.000,2372.1
1.000,10000.000,2.000,300.000,100000.000,1000.000,5219.7
1.000,10000.000,2.000,300.000,100000.000,10000.000,2390.9
1.000,10000.000,2.000,300.000,100000.000,100000.000,1811.4
1.000,10000.000,2.000,300.000,1000000.000,1000.000,5268.9
1.000,10000.000,2.000,300.000,1000000.000,10000.000,3204.9
1.000,10000.000,2.000,300.000,1000000.000,100000.000,2081.2
1.000,10000.000,2.000,300.000,2000000.000,1000.000,5055.9
1.000,10000.000,2.000,300.000,2000000.000,10000.000,2472.7
1.000,10000.000,2.000,300.000,2000000.000,100000.000,1800.9
1.000,10000.000,2.000,300.000,10000000.000,1000.000,5818.5
1.000,10000.000,2.000,300.000,10000000.000,10000.000,2150.8
1.000,10000.000,2.000,300.000,10000000.000,100000.000,1813.3
1.000,10000.000,3.000,1.000,100000.000,1000.000,1.32E+05
1.000,10000.000,3.000,1.000,100000.000,10000.000,1.48E+05
1.000,10000.000,3.000,1.000,100000.000,100000.000,1.26E+05
1.000,10000.000,3.000,1.000,1000000.000,1000.000,1.37E+05
1.000,10000.000,3.000,1.000,1000000.000,10000.000,1.51E+05
1.000,10000.000,3.000,1.000,1000000.000,100000.000,1.37E+05
1.000,10000.000,3.000,1.000,2000000.000,1000.000,1.33E+05
1.000,10000.000,3.000,1.000,2000000.000,10000.000,1.39E+05
1.000,10000.000,3.000,1.000,2000000.000,100000.000,1.31E+05
1.000,10000.000,3.000,1.000,10000000.000,1000.000,1.19E+05
1.000,10000.000,3.000,1.000,10000000.000,10000.000,1.24E+05
1.000,10000.000,3.000,1.000,10000000.000,100000.000,1.22E+05
1.000,10000.000,3.000,10.000,100000.000,1000.000,1.36E+05
1.000,10000.000,3.000,10.000,100000.000,10000.000,1.31E+05
1.000,10000.000,3.000,10.000,100000.000,100000.000,1.31E+05
1.000,10000.000,3.000,10.000,1000000.000,1000.000,1.46E+05
1.000,10000.000,3.000,10.000,1000000.000,10000.000,1.30E+05
1.000,10000.000,3.000,10.000,1000000.000,100000.000,1.28E+05
1.000,10000.000,3.000,10.000,2000000.000,1000.000,1.38E+05
1.000,10000.000,3.000,10.000,2000000.000,10000.000,1.29E+05
1.000,10000.000,3.000,10.000,2000000.000,100000.000,1.38E+05
1.000,10000.000,3.000,10.000,10000000.000,1000.000,1.32E+05
1.000,10000.000,3.000,10.000,10000000.000,10000.000,1.34E+05
1.000,10000.000,3.000,10.000,10000000.000,100000.000,1.48E+05
1.000,10000.000,3.000,60.000,100000.000,1000.000,1.35E+05
1.000,10000.000,3.000,60.000,100000.000,10000.000,1.39E+05
1.000,10000.000,3.000,60.000,100000.000,100000.000,1.36E+05
1.000,10000.000,3.000,60.000,1000000.000,1000.000,1.33E+05
1.000,10000.000,3.000,60.000,1000000.000,10000.000,1.40E+05
1.000,10000.000,3.000,60.000,1000000.000,100000.000,1.32E+05
1.000,10000.000,3.000,60.000,2000000.000,1000.000,1.29E+05
1.000,10000.000,3.000,60.000,2000000.000,10000.000,1.44E+05
1.000,10000.000,3.000,60.000,2000000.000,100000.000,1.51E+05
1.000,10000.000,3.000,60.000,10000000.000,1000.000,1.35E+05
1.000,10000.000,3.000,60.000,10000000.000,10000.000,1.37E+05
1.000,10000.000,3.000,60.000,10000000.000,100000.000,1.31E+05
1.000,10000.000,3.000,120.000,100000.000,1000.000,1.26E+05
1.000,10000.000,3.000,120.000,100000.000,10000.000,1.27E+05
1.000,10000.000,3.000,120.000,100000.000,100000.000,1.33E+05
1.000,10000.000,3.000,120.000,1000000.000,1000.000,1.32E+05
1.000,10000.000,3.000,120.000,1000000.000,10000.000,1.25E+05
1.000,10000.000,3.000,120.000,1000000.000,100000.000,1.39E+05
1.000,10000.000,3.000,120.000,2000000.000,1000.000,1.40E+05
1.000,10000.000,3.000,120.000,2000000.000,10000.000,1.31E+05
1.000,10000.000,3.000,120.000,2000000.000,100000.000,1.22E+05
1.000,10000.000,3.000,120.000,10000000.000,1000.000,1.38E+05
1.000,10000.000,3.000,120.000,10000000.000,10000.000,1.27E+05
1.000,10000.000,3.000,120.000,10000000.000,100000.000,1.35E+05
1.000,10000.000,3.000,300.000,100000.000,1000.000,1.34E+05
1.000,10000.000,3.000,300.000,100000.000,10000.000,1.40E+05
1.000,10000.000,3.000,300.000,100000.000,100000.000,1.28E+05
1.000,10000.000,3.000,300.000,1000000.000,1000.000,1.47E+05
1.000,10000.000,3.000,300.000,1000000.000,10000.000,1.35E+05
1.000,10000.000,3.000,300.000,1000000.000,100000.000,1.37E+05
1.000,10000.000,3.000,300.000,2000000.000,1000.000,1.45E+05
1.000,10000.000,3.000,300.000,2000000.000,10000.000,1.29E+05
1.000,10000.000,3.000,300.000,2000000.000,100000.000,1.32E+05
1.000,10000.000,3.000,300.000,10000000.000,1000.000,1.32E+05
1.000,10000.000,3.000,300.000,10000000.000,10000.000,1.32E+05
1.000,10000.000,3.000,300.000,10000000.000,100000.000,1.40E+05
1.000,10000.000,6.000,1.000,100000.000,1000.000,1.34E+05
1.000,10000.000,6.000,1.000,100000.000,10000.000,1.37E+05
1.000,10000.000,6.000,1.000,100000.000,100000.000,1.35E+05
1.000,10000.000,6.000,1.000,1000000.000,1000.000,1.34E+05
1.000,10000.000,6.000,1.000,1000000.000,10000.000,1.28E+05
1.000,10000.000,6.000,1.000,1000000.000,100000.000,1.34E+05
1.000,10000.000,6.000,1.000,2000000.000,1000.000,1.30E+05
1.000,10000.000,6.000,1.000,2000000.000,10000.000,1.11E+05
1.000,10000.000,6.000,1.000,2000000.000,100000.000,1.24E+05
1.000,10000.000,6.000,1.000,10000000.000,1000.000,1.13E+05
1.000,10000.000,6.000,1.000,10000000.000,10000.000,1.08E+05
1.000,10000.000,6.000,1.000,10000000.000,100000.000,1.03E+05
1.000,10000.000,6.000,10.000,100000.000,1000.000,1.40E+05
1.000,10000.000,6.000,10.000,100000.000,10000.000,1.33E+05
1.000,10000.000,6.000,10.000,100000.000,100000.000,1.42E+05
1.000,10000.000,6.000,10.000,1000000.000,1000.000,1.27E+05
1.000,10000.000,6.000,10.000,1000000.000,10000.000,1.24E+05
1.000,10000.000,6.000,10.000,1000000.000,100000.000,1.34E+05
1.000,10000.000,6.000,10.000,2000000.000,1000.000,1.36E+05
1.000,10000.000,6.000,10.000,2000000.000,10000.000,1.31E+05
1.000,10000.000,6.000,10.000,2000000.000,100000.000,1.30E+05
1.000,10000.000,6.000,10.000,10000000.000,1000.000,1.37E+05
1.000,10000.000,6.000,10.000,10000000.000,10000.000,1.24E+05
1.000,10000.000,6.000,10.000,10000000.000,100000.000,1.36E+05
1.000,10000.000,6.000,60.000,100000.000,1000.000,1.36E+05
1.000,10000.000,6.000,60.000,100000.000,10000.000,1.50E+05
1.000,10000.000,6.000,60.000,100000.000,100000.000,1.40E+05
1.000,10000.000,6.000,60.000,1000000.000,1000.000,1.31E+05
1.000,10000.000,6.000,60.000,1000000.000,10000.000,1.35E+05
1.000,10000.000,6.000,60.000,1000000.000,100000.000,1.36E+05
1.000,10000.000,6.000,60.000,2000000.000,1000.000,1.39E+05
1.000,10000.000,6.000,60.000,2000000.000,10000.000,1.36E+05
1.000,10000.000,6.000,60.000,2000000.000,100000.000,1.45E+05
1.000,10000.000,6.000,60.000,10000000.000,1000.000,1.26E+05
1.000,10000.000,6.000,60.000,10000000.000,10000.000,1.55E+05
1.000,10000.000,6.000,60.000,10000000.000,100000.000,1.37E+05
1.000,10000.000,6.000,120.000,100000.000,1000.000,1.40E+05
1.000,10000.000,6.000,120.000,100000.000,10000.000,1.28E+05
1.000,10000.000,6.000,120.000,100000.000,100000.000,1.36E+05
1.000,10000.000,6.000,120.000,1000000.000,1000.000,1.28E+05
1.000,10000.000,6.000,120.000,1000000.000,10000.000,1.38E+05
1.000,10000.000,6.000,120.000,1000000.000,100000.000,1.37E+05
1.000,10000.000,6.000,120.000,2000000.000,1000.000,1.31E+05
1.000,10000.000,6.000,120.000,2000000.000,10000.000,1.33E+05
1.000,10000.000,6.000,120.000,2000000.000,100000.000,1.34E+05
1.000,10000.000,6.000,120.000,10000000.000,1000.000,1.34E+05
1.000,10000.000,6.000,120.000,10000000.000,10000.000,1.40E+05
1.000,10000.000,6.000,120.000,10000000.000,100000.000,1.24E+05
1.000,10000.000,6.000,300.000,100000.000,1000.000,1.50E+05
1.000,10000.000,6.000,300.000,100000.000,10000.000,1.48E+05
1.000,10000.000,6.000,300.000,100000.000,100000.000,1.40E+05
1.000,10000.000,6.000,300.000,1000000.000,1000.000,1.40E+05
1.000,10000.000,6.000,300.000,1000000.000,10000.000,1.42E+05
1.000,10000.000,6.000,300.000,1000000.000,100000.000,1.45E+05
1.000,10000.000,6.000,300.000,2000000.000,1000.000,1.31E+05
1.000,10000.000,6.000,300.000,2000000.000,10000.000,1.37E+05
1.000,10000.000,6.000,300.000,2000000.000,100000.000,1.34E+05
1.000,10000.000,6.000,300.000,10000000.000,1000.000,1.39E+05
1.000,10000.000,6.000,300.000,10000000.000,10000.000,1.40E+05
1.000,10000.000,6.000,300.000,10000000.000,100000.000,1.42E+05
1.000,10000.000,9.000,1.000,100000.000,1000.000,1.55E+05
1.000,10000.000,9.000,1.000,100000.000,10000.000,1.65E+05
1.000,10000.000,9.000,1.000,100000.000,100000.000,1.56E+05
1.000,10000.000,9.000,1.000,1000000.000,1000.000,1.54E+05
1.000,10000.000,9.000,1.000,1000000.000,10000.000,1.42E+05
1.000,10000.000,9.000,1.000,1000000.000,100000.000,1.46E+05
1.000,10000.000,9.000,1.000,2000000.000,1000.000,1.39E+05
1.000,10000.000,9.000,1.000,2000000.000,10000.000,1.40E+05
1.000,10000.000,9.000,1.000,2000000.000,100000.000,1.51E+05
1.000,10000.000,9.000,1.000,10000000.000,1000.000,1.08E+05
1.000,10000.000,9.000,1.000,10000000.000,10000.000,1.01E+05
1.000,10000.000,9.000,1.000,10000000.000,100000.000,1.03E+05
1.000,10000.000,9.000,10.000,100000.000,1000.000,1.61E+05
1.000,10000.000,9.000,10.000,100000.000,10000.000,1.50E+05
1.000,10000.000,9.000,10.000,100000.000,100000.000,1.51E+05
1.000,10000.000,9.000,10.000,1000000.000,1000.000,1.49E+05
1.000,10000.000,9.000,10.000,1000000.000,10000.000,1.40E+05
1.000,10000.000,9.000,10.000,1000000.000,100000.000,1.51E+05
1.000,10000.000,9.000,10.000,2000000.000,1000.000,1.49E+05
1.000,10000.000,9.000,10.000,2000000.000,10000.000,1.40E+05
1.000,10000.000,9.000,10.000,2000000.000,100000.000,1.51E+05
1.000,10000.000,9.000,10.000,10000000.000,1000.000,1.56E+05
1.000,10000.000,9.000,10.000,10000000.000,10000.000,1.32E+05
1.000,10000.000,9.000,10.000,10000000.000,100000.000,1.50E+05
1.000,10000.000,9.000,60.000,100000.000,1000.000,1.44E+05
1.000,10000.000,9.000,60.000,100000.000,10000.000,1.56E+05
1.000,10000.000,9.000,60.000,100000.000,100000.000,1.49E+05
1.000,10000.000,9.000,60.000,1000000.000,1000.000,1.43E+05
1.000,10000.000,9.000,60.000,1000000.000,10000.000,1.43E+05
1.000,10000.000,9.000,60.000,1000000.000,100000.000,1.42E+05
1.000,10000.000,9.000,60.000,2000000.000,1000.000,1.46E+05
1.000,10000.000,9.000,60.000,2000000.000,10000.000,1.36E+05
1.000,10000.000,9.000,60.000,2000000.000,100000.000,1.55E+05
1.000,10000.000,9.000,60.000,10000000.000,1000.000,1.33E+05
1.000,10000.000,9.000,60.000,10000000.000,10000.000,1.42E+05
1.000,10000.000,9.000,60.000,10000000.000,100000.000,1.33E+05
1.000,10000.000,9.000,120.000,100000.000,1000.000,1.49E+05
1.000,10000.000,9.000,120.000,100000.000,10000.000,1.49E+05
1.000,10000.000,9.000,120.000,100000.000,100000.000,1.55E+05
1.000,10000.000,9.000,120.000,1000000.000,1000.000,1.48E+05
1.000,10000.000,9.000,120.000,1000000.000,10000.000,1.39E+05
1.000,10000.000,9.000,120.000,1000000.000,100000.000,1.40E+05
1.000,10000.000,9.000,120.000,2000000.000,1000.000,1.48E+05
1.000,10000.000,9.000,120.000,2000000.000,10000.000,1.54E+05
1.000,10000.000,9.000,120.000,2000000.000,100000.000,1.41E+05
1.000,10000.000,9.000,120.000,10000000.000,1000.000,1.34E+05
1.000,10000.000,9.000,120.000,10000000.000,10000.000,1.36E+05
1.000,10000.000,9.000,120.000,10000000.000,100000.000,1.41E+05
1.000,10000.000,9.000,300.000,100000.000,1000.000,1.43E+05
1.000,10000.000,9.000,300.000,100000.000,10000.000,1.55E+05
1.000,10000.000,9.000,300.000,100000.000,100000.000,1.59E+05
1.000,10000.000,9.000,300.000,1000000.000,1000.000,1.50E+05
